time,open,high,low,close,volume,prev_close,tr,max_20_donchian,min_20_donchian,max_10_donchian,min_10_donchian
2024-12-17 00:00:00+00:00,21468.00000000,21468.00000000,20999.00000000,21220.00000000,86,21600.00000000,601.00000000,23734.0,20305.0,23734.0,20889.0
2024-12-18 00:00:00+00:00,21120.00000000,21175.00000000,21120.00000000,21175.00000000,7,21220.00000000,100.00000000,23734.0,20305.0,23734.0,20889.0
2024-12-19 00:00:00+00:00,21174.00000000,21931.00000000,21121.00000000,21375.00000000,325,21175.00000000,810.00000000,23734.0,20305.0,23734.0,20999.0
2024-12-20 00:00:00+00:00,21397.00000000,22511.00000000,21005.00000000,21605.00000000,513,21375.00000000,1506.00000000,23734.0,20305.0,23734.0,20999.0
2024-12-23 00:00:00+00:00,21605.00000000,21657.00000000,21418.00000000,21622.00000000,276,21605.00000000,239.00000000,23734.0,20605.0,22896.0,20999.0
2024-12-24 00:00:00+00:00,21690.00000000,21754.00000000,21432.00000000,21509.00000000,187,21622.00000000,322.00000000,23734.0,20666.0,22774.0,20999.0
2024-12-25 00:00:00+00:00,21515.00000000,21661.00000000,21494.00000000,21598.00000000,59,21509.00000000,167.00000000,23734.0,20666.0,22645.0,20999.0
2024-12-26 00:00:00+00:00,21486.00000000,21754.00000000,21486.00000000,21700.00000000,260,21598.00000000,268.00000000,23734.0,20688.0,22511.0,20999.0
2024-12-27 00:00:00+00:00,21592.00000000,21892.00000000,21592.00000000,21740.00000000,513,21700.00000000,300.00000000,23734.0,20711.0,22511.0,20999.0
2024-12-28 00:00:00+00:00,21596.00000000,21839.00000000,21596.00000000,21689.00000000,8,21740.00000000,243.00000000,23734.0,20889.0,22511.0,20999.0
2024-12-30 00:00:00+00:00,21799.00000000,21810.00000000,21142.00000000,21536.00000000,149,21689.00000000,668.00000000,23734.0,20889.0,22511.0,21005.0
2025-01-03 00:00:00+00:00,21376.00000000,21376.00000000,21136.00000000,21154.00000000,110,21536.00000000,400.00000000,23734.0,20889.0,22511.0,21005.0
2025-01-06 00:00:00+00:00,21184.00000000,21499.00000000,21079.00000000,21256.00000000,155,21154.00000000,420.00000000,23734.0,20999.0,22511.0,21005.0
2025-01-08 00:00:00+00:00,21189.00000000,21189.00000000,20780.00000000,20842.00000000,196,21256.00000000,476.00000000,23734.0,20780.0,21892.0,20780.0
2025-01-09 00:00:00+00:00,20838.00000000,20897.00000000,20753.00000000,20849.00000000,151,20842.00000000,144.00000000,22896.0,20753.0,21892.0,20753.0
2025-01-10 00:00:00+00:00,20639.00000000,20731.00000000,20409.00000000,20523.00000000,423,20849.00000000,440.00000000,22774.0,20409.0,21892.0,20409.0
2025-01-13 00:00:00+00:00,20493.00000000,20493.00000000,20365.00000000,20455.00000000,138,20523.00000000,158.00000000,22645.0,20365.0,21892.0,20365.0
2025-01-14 00:00:00+00:00,20599.00000000,20804.00000000,20599.00000000,20700.00000000,366,20455.00000000,349.00000000,22511.0,20365.0,21892.0,20365.0
2025-01-15 00:00:00+00:00,20741.00000000,20994.00000000,20740.00000000,20994.00000000,106,20700.00000000,294.00000000,22511.0,20365.0,21839.0,20365.0
2025-01-16 00:00:00+00:00,20981.00000000,21064.00000000,20914.00000000,20914.00000000,147,20994.00000000,150.00000000,22511.0,20365.0,21810.0,20365.0
2025-01-17 00:00:00+00:00,21067.00000000,21519.00000000,21060.00000000,21488.00000000,339,20914.00000000,605.00000000,22511.0,20365.0,21519.0,20365.0
2025-01-20 00:00:00+00:00,21528.00000000,21899.00000000,21442.00000000,21778.00000000,1092,21488.00000000,457.00000000,22511.0,20365.0,21899.0,20365.0
2025-01-21 00:00:00+00:00,21657.00000000,21688.00000000,21389.00000000,21578.00000000,632,21778.00000000,389.00000000,22511.0,20365.0,21899.0,20365.0
2025-01-22 00:00:00+00:00,21360.00000000,21360.00000000,21175.00000000,21358.00000000,557,21578.00000000,403.00000000,21899.0,20365.0,21899.0,20365.0
2025-01-23 00:00:00+00:00,21297.00000000,21297.00000000,21098.00000000,21158.00000000,326,21358.00000000,260.00000000,21899.0,20365.0,21899.0,20365.0
2025-01-24 00:00:00+00:00,21247.00000000,21500.00000000,21247.00000000,21394.00000000,1057,21158.00000000,342.00000000,21899.0,20365.0,21899.0,20365.0
2025-01-27 00:00:00+00:00,21502.00000000,21656.00000000,21350.00000000,21599.00000000,766,21394.00000000,306.00000000,21899.0,20365.0,21899.0,20599.0
2025-01-28 00:00:00+00:00,21619.00000000,21671.00000000,21347.00000000,21671.00000000,638,21599.00000000,324.00000000,21899.0,20365.0,21899.0,20740.0
2025-01-29 00:00:00+00:00,21636.00000000,21793.00000000,21631.00000000,21718.00000000,108,21671.00000000,162.00000000,21899.0,20365.0,21899.0,20914.0
2025-01-30 00:00:00+00:00,21762.00000000,21999.00000000,21660.00000000,21978.00000000,170,21718.00000000,339.00000000,21999.0,20365.0,21999.0,21060.0
2025-01-31 00:00:00+00:00,21937.00000000,22199.00000000,21901.00000000,22074.00000000,1105,21978.00000000,298.00000000,22199.0,20365.0,22199.0,21098.0
2025-02-03 00:00:00+00:00,21865.00000000,21889.00000000,21482.00000000,21742.00000000,998,22074.00000000,592.00000000,22199.0,20365.0,22199.0,21098.0
2025-02-04 00:00:00+00:00,21929.00000000,22099.00000000,21891.00000000,21988.00000000,390,21742.00000000,357.00000000,22199.0,20365.0,22199.0,21098.0
2025-02-05 00:00:00+00:00,21764.00000000,21969.00000000,21764.00000000,21895.00000000,888,21988.00000000,224.00000000,22199.0,20365.0,22199.0,21098.0
2025-02-06 00:00:00+00:00,22140.00000000,22200.00000000,22040.00000000,22040.00000000,113,21895.00000000,305.00000000,22200.0,20365.0,22200.0,21247.0
2025-02-07 00:00:00+00:00,22179.00000000,22442.00000000,22179.00000000,22200.00000000,628,22040.00000000,402.00000000,22442.0,20365.0,22442.0,21347.0
2025-02-10 00:00:00+00:00,22505.00000000,22711.00000000,22381.00000000,22480.00000000,736,22200.00000000,511.00000000,22711.0,20599.0,22711.0,21347.0
2025-02-11 00:00:00+00:00,22469.00000000,22490.00000000,22210.00000000,22454.00000000,427,22480.00000000,280.00000000,22711.0,20740.0,22711.0,21482.0
2025-02-12 00:00:00+00:00,22522.00000000,23058.00000000,22522.00000000,23050.00000000,2040,22454.00000000,604.00000000,23058.0,20914.0,23058.0,21482.0
2025-02-13 00:00:00+00:00,23165.00000000,23453.00000000,22625.00000000,22930.00000000,1464,23050.00000000,828.00000000,23453.0,21060.0,23453.0,21482.0
2025-02-14 00:00:00+00:00,22976.00000000,23484.00000000,22976.00000000,23157.00000000,1370,22930.00000000,554.00000000,23484.0,21098.0,23484.0,21482.0
2025-02-14 00:00:00+00:00,22976.00000000,23484.00000000,22976.00000000,23157.00000000,1370,23157.00000000,508.00000000,23484.0,21098.0,23484.0,21764.0
