time,open,high,low,close,volume,prev_close,tr,max_20_donchian,min_20_donchian,max_10_donchian,min_10_donchian
2024-09-27 00:00:00+00:00,20492.00000000,20539.00000000,20347.00000000,20347.00000000,207,20499.00000000,192.00000000,20693.0,19084.0,20693.0,19712.0
2024-09-30 00:00:00+00:00,20347.00000000,20393.00000000,20242.00000000,20333.00000000,249,20347.00000000,151.00000000,20693.0,19084.0,20693.0,19712.0
2024-10-01 00:00:00+00:00,20333.00000000,20466.00000000,20110.00000000,20222.00000000,317,20333.00000000,356.00000000,20693.0,19084.0,20693.0,19712.0
2024-10-02 00:00:00+00:00,20197.00000000,20592.00000000,20190.00000000,20314.00000000,320,20222.00000000,402.00000000,20693.0,19084.0,20693.0,20110.0
2024-10-03 00:00:00+00:00,20214.00000000,20341.00000000,20185.00000000,20266.00000000,242,20314.00000000,156.00000000,20693.0,19084.0,20693.0,20110.0
2024-10-04 00:00:00+00:00,20267.00000000,20449.00000000,20267.00000000,20332.00000000,292,20266.00000000,183.00000000,20693.0,19091.0,20693.0,20110.0
2024-10-07 00:00:00+00:00,20371.00000000,20371.00000000,20203.00000000,20230.00000000,139,20332.00000000,168.00000000,20693.0,19122.0,20693.0,20110.0
2024-10-08 00:00:00+00:00,20200.00000000,20404.00000000,20200.00000000,20372.00000000,177,20230.00000000,204.00000000,20693.0,19313.0,20693.0,20110.0
2024-10-09 00:00:00+00:00,20324.00000000,20498.00000000,20324.00000000,20493.00000000,326,20372.00000000,174.00000000,20693.0,19640.0,20693.0,20110.0
2024-10-10 00:00:00+00:00,20471.00000000,20547.00000000,20428.00000000,20450.00000000,226,20493.00000000,119.00000000,20693.0,19712.0,20592.0,20110.0
2024-10-11 00:00:00+00:00,20453.00000000,20553.00000000,20425.00000000,20514.00000000,309,20450.00000000,128.00000000,20693.0,19712.0,20592.0,20110.0
2024-10-14 00:00:00+00:00,20550.00000000,20688.00000000,20550.00000000,20688.00000000,271,20514.00000000,174.00000000,20693.0,19712.0,20688.0,20110.0
2024-10-15 00:00:00+00:00,20686.00000000,20751.00000000,20415.00000000,20533.00000000,420,20688.00000000,336.00000000,20751.0,19712.0,20751.0,20185.0
2024-10-16 00:00:00+00:00,20548.00000000,20564.00000000,20435.00000000,20435.00000000,344,20533.00000000,129.00000000,20751.0,20110.0,20751.0,20185.0
2024-10-17 00:00:00+00:00,20490.00000000,20602.00000000,20433.00000000,20433.00000000,545,20435.00000000,169.00000000,20751.0,20110.0,20751.0,20200.0
2024-10-18 00:00:00+00:00,20432.00000000,20604.00000000,20432.00000000,20588.00000000,171,20433.00000000,172.00000000,20751.0,20110.0,20751.0,20200.0
2024-10-21 00:00:00+00:00,20569.00000000,20588.00000000,20403.00000000,20549.00000000,298,20588.00000000,185.00000000,20751.0,20110.0,20751.0,20200.0
2024-10-22 00:00:00+00:00,20486.00000000,20647.00000000,20409.00000000,20583.00000000,386,20549.00000000,238.00000000,20751.0,20110.0,20751.0,20324.0
2024-10-23 00:00:00+00:00,20520.00000000,20632.00000000,20121.00000000,20320.00000000,1312,20583.00000000,511.00000000,20751.0,20110.0,20751.0,20121.0
2024-10-24 00:00:00+00:00,20356.00000000,20451.00000000,20305.00000000,20364.00000000,138,20320.00000000,146.00000000,20751.0,20110.0,20751.0,20121.0
2024-10-25 00:00:00+00:00,20412.00000000,20689.00000000,20412.00000000,20522.00000000,544,20364.00000000,325.00000000,20751.0,20110.0,20751.0,20121.0
2024-10-28 00:00:00+00:00,20535.00000000,20674.00000000,20534.00000000,20534.00000000,217,20522.00000000,152.00000000,20751.0,20110.0,20751.0,20121.0
2024-10-29 00:00:00+00:00,20537.00000000,20741.00000000,20537.00000000,20741.00000000,407,20534.00000000,207.00000000,20751.0,20121.0,20741.0,20121.0
2024-10-30 00:00:00+00:00,20750.00000000,20794.00000000,20619.00000000,20619.00000000,257,20741.00000000,175.00000000,20794.0,20121.0,20794.0,20121.0
2024-10-31 00:00:00+00:00,20619.00000000,20619.00000000,20197.00000000,20197.00000000,524,20619.00000000,422.00000000,20794.0,20121.0,20794.0,20121.0
2024-11-01 00:00:00+00:00,20241.00000000,20302.00000000,20157.00000000,20176.00000000,311,20197.00000000,145.00000000,20794.0,20121.0,20794.0,20121.0
2024-11-02 00:00:00+00:00,20180.00000000,20207.00000000,20150.00000000,20150.00000000,51,20176.00000000,57.00000000,20794.0,20121.0,20794.0,20121.0
2024-11-05 00:00:00+00:00,20130.00000000,20368.00000000,20130.00000000,20332.00000000,180,20150.00000000,238.00000000,20794.0,20121.0,20794.0,20121.0
2024-11-06 00:00:00+00:00,20400.00000000,20828.00000000,20400.00000000,20828.00000000,634,20332.00000000,496.00000000,20828.0,20121.0,20828.0,20130.0
2024-11-07 00:00:00+00:00,20848.00000000,21200.00000000,20815.00000000,21200.00000000,493,20828.00000000,385.00000000,21200.0,20121.0,21200.0,20130.0
2024-11-08 00:00:00+00:00,21206.00000000,21235.00000000,21080.00000000,21201.00000000,313,21200.00000000,155.00000000,21235.0,20121.0,21235.0,20130.0
2024-11-11 00:00:00+00:00,21242.00000000,21569.00000000,21225.00000000,21380.00000000,738,21201.00000000,368.00000000,21569.0,20121.0,21569.0,20130.0
2024-11-12 00:00:00+00:00,21386.00000000,21459.00000000,21307.00000000,21352.00000000,818,21380.00000000,152.00000000,21569.0,20121.0,21569.0,20130.0
2024-11-13 00:00:00+00:00,21308.00000000,21437.00000000,21303.00000000,21400.00000000,494,21352.00000000,134.00000000,21569.0,20121.0,21569.0,20130.0
2024-11-14 00:00:00+00:00,21346.00000000,21407.00000000,21259.00000000,21269.00000000,473,21400.00000000,148.00000000,21569.0,20121.0,21569.0,20130.0
2024-11-15 00:00:00+00:00,21163.00000000,21288.00000000,20888.00000000,20935.00000000,429,21269.00000000,400.00000000,21569.0,20121.0,21569.0,20130.0
2024-11-18 00:00:00+00:00,21035.00000000,21116.00000000,20908.00000000,21008.00000000,264,20935.00000000,208.00000000,21569.0,20121.0,21569.0,20130.0
2024-11-19 00:00:00+00:00,21052.00000000,21115.00000000,20935.00000000,21115.00000000,376,21008.00000000,180.00000000,21569.0,20121.0,21569.0,20400.0
2024-11-20 00:00:00+00:00,21136.00000000,21228.00000000,20940.00000000,21057.00000000,288,21115.00000000,288.00000000,21569.0,20130.0,21569.0,20815.0
2024-11-21 00:00:00+00:00,20986.00000000,21203.00000000,20906.00000000,21155.00000000,247,21057.00000000,297.00000000,21569.0,20130.0,21569.0,20888.0
2024-11-22 00:00:00+00:00,21133.00000000,21194.00000000,21043.00000000,21194.00000000,125,21155.00000000,151.00000000,21569.0,20130.0,21569.0,20888.0
2024-11-25 00:00:00+00:00,21147.00000000,21460.00000000,21147.00000000,21282.00000000,294,21194.00000000,313.00000000,21569.0,20130.0,21460.0,20888.0
2024-11-26 00:00:00+00:00,21281.00000000,21405.00000000,21207.00000000,21310.00000000,184,21282.00000000,198.00000000,21569.0,20130.0,21460.0,20888.0
2024-11-27 00:00:00+00:00,21359.00000000,21444.00000000,21203.00000000,21265.00000000,432,21310.00000000,241.00000000,21569.0,20130.0,21460.0,20888.0
2024-11-28 00:00:00+00:00,21300.00000000,21319.00000000,21275.00000000,21300.00000000,91,21265.00000000,54.00000000,21569.0,20130.0,21460.0,20888.0
2024-11-29 00:00:00+00:00,21338.00000000,21416.00000000,21270.00000000,21374.00000000,177,21300.00000000,146.00000000,21569.0,20130.0,21460.0,20906.0
2024-12-02 00:00:00+00:00,21373.00000000,22033.00000000,21373.00000000,21676.00000000,951,21374.00000000,660.00000000,22033.0,20130.0,22033.0,20906.0
2024-12-03 00:00:00+00:00,21674.00000000,21725.00000000,21571.00000000,21707.00000000,531,21676.00000000,154.00000000,22033.0,20400.0,22033.0,20906.0
2024-12-04 00:00:00+00:00,21720.00000000,22184.00000000,21720.00000000,22043.00000000,625,21707.00000000,477.00000000,22184.0,20815.0,22184.0,20906.0
2024-12-05 00:00:00+00:00,22036.00000000,22184.00000000,21729.00000000,22001.00000000,583,22043.00000000,455.00000000,22184.0,20888.0,22184.0,21043.0
2024-12-06 00:00:00+00:00,21951.00000000,22200.00000000,21950.00000000,22163.00000000,432,22001.00000000,250.00000000,22200.0,20888.0,22200.0,21147.0
2024-12-09 00:00:00+00:00,22191.00000000,22462.00000000,21967.00000000,22000.00000000,960,22163.00000000,495.00000000,22462.0,20888.0,22462.0,21203.0
2024-12-10 00:00:00+00:00,22001.00000000,22039.00000000,21807.00000000,21872.00000000,487,22000.00000000,232.00000000,22462.0,20888.0,22462.0,21203.0
2024-12-11 00:00:00+00:00,21929.00000000,22160.00000000,21856.00000000,22160.00000000,371,21872.00000000,304.00000000,22462.0,20888.0,22462.0,21270.0
2024-12-12 00:00:00+00:00,22121.00000000,22360.00000000,22021.00000000,22065.00000000,1009,22160.00000000,339.00000000,22462.0,20888.0,22462.0,21270.0
2024-12-13 00:00:00+00:00,22094.00000000,22240.00000000,22081.00000000,22130.00000000,419,22065.00000000,175.00000000,22462.0,20906.0,22462.0,21373.0
2024-12-16 00:00:00+00:00,22153.00000000,22578.00000000,22145.00000000,22541.00000000,1394,22130.00000000,448.00000000,22578.0,20906.0,22578.0,21571.0
2024-12-17 00:00:00+00:00,22560.00000000,22579.00000000,22431.00000000,22465.00000000,1095,22541.00000000,148.00000000,22579.0,20906.0,22579.0,21720.0
2024-12-18 00:00:00+00:00,22496.00000000,22567.00000000,21702.00000000,21824.00000000,1540,22465.00000000,865.00000000,22579.0,20906.0,22579.0,21702.0
2024-12-19 00:00:00+00:00,21789.00000000,21830.00000000,21322.00000000,21395.00000000,1934,21824.00000000,508.00000000,22579.0,21043.0,22579.0,21322.0
2024-12-20 00:00:00+00:00,21199.00000000,21673.00000000,20981.00000000,21459.00000000,3446,21395.00000000,692.00000000,22579.0,20981.0,22579.0,20981.0
2024-12-23 00:00:00+00:00,21538.00000000,21704.00000000,21444.00000000,21672.00000000,2383,21459.00000000,260.00000000,22579.0,20981.0,22579.0,20981.0
2024-12-24 00:00:00+00:00,21693.00000000,21932.00000000,21679.00000000,21897.00000000,1296,21672.00000000,260.00000000,22579.0,20981.0,22579.0,20981.0
2024-12-25 00:00:00+00:00,21896.00000000,21972.00000000,21847.00000000,21937.00000000,1085,21897.00000000,125.00000000,22579.0,20981.0,22579.0,20981.0
2024-12-26 00:00:00+00:00,21949.00000000,22019.00000000,21799.00000000,21940.00000000,800,21937.00000000,220.00000000,22579.0,20981.0,22579.0,20981.0
2024-12-27 00:00:00+00:00,21928.00000000,21928.00000000,21408.00000000,21552.00000000,2037,21940.00000000,532.00000000,22579.0,20981.0,22579.0,20981.0
2024-12-28 00:00:00+00:00,21625.00000000,21650.00000000,21467.00000000,21520.00000000,1098,21552.00000000,183.00000000,22579.0,20981.0,22579.0,20981.0
2024-12-30 00:00:00+00:00,21579.00000000,21579.00000000,21198.00000000,21333.00000000,1370,21520.00000000,381.00000000,22579.0,20981.0,22567.0,20981.0
2025-01-03 00:00:00+00:00,21155.00000000,21480.00000000,21140.00000000,21376.00000000,1996,21333.00000000,340.00000000,22579.0,20981.0,22019.0,20981.0
2025-01-06 00:00:00+00:00,21446.00000000,21777.00000000,21443.00000000,21630.00000000,2869,21376.00000000,401.00000000,22579.0,20981.0,22019.0,20981.0
2025-01-08 00:00:00+00:00,21540.00000000,21540.00000000,21121.00000000,21274.00000000,2908,21630.00000000,509.00000000,22579.0,20981.0,22019.0,21121.0
2025-01-09 00:00:00+00:00,21242.00000000,21258.00000000,21153.00000000,21198.00000000,2098,21274.00000000,121.00000000,22579.0,20981.0,22019.0,21121.0
2025-01-10 00:00:00+00:00,21170.00000000,21316.00000000,20812.00000000,20923.00000000,4949,21198.00000000,504.00000000,22579.0,20812.0,22019.0,20812.0
2025-01-13 00:00:00+00:00,20841.00000000,20915.00000000,20622.00000000,20915.00000000,3429,20923.00000000,301.00000000,22579.0,20622.0,22019.0,20622.0
2025-01-14 00:00:00+00:00,20925.00000000,21091.00000000,20754.00000000,20819.00000000,2949,20915.00000000,337.00000000,22579.0,20622.0,21928.0,20622.0
2025-01-15 00:00:00+00:00,20900.00000000,21368.00000000,20865.00000000,21320.00000000,2989,20819.00000000,549.00000000,22579.0,20622.0,21777.0,20622.0
2025-01-16 00:00:00+00:00,21348.00000000,21525.00000000,21233.00000000,21301.00000000,3110,21320.00000000,292.00000000,22579.0,20622.0,21777.0,20622.0
2025-01-17 00:00:00+00:00,21280.00000000,21680.00000000,21232.00000000,21641.00000000,4392,21301.00000000,448.00000000,22567.0,20622.0,21777.0,20622.0
2025-01-20 00:00:00+00:00,21625.00000000,21822.00000000,21588.00000000,21625.00000000,2623,21641.00000000,234.00000000,22019.0,20622.0,21822.0,20622.0
2025-01-21 00:00:00+00:00,21625.00000000,21820.00000000,21559.00000000,21735.00000000,1973,21625.00000000,261.00000000,22019.0,20622.0,21822.0,20622.0
2025-01-22 00:00:00+00:00,21805.00000000,22138.00000000,21805.00000000,22047.00000000,4182,21735.00000000,403.00000000,22138.0,20622.0,22138.0,20622.0
2025-01-23 00:00:00+00:00,22000.00000000,22041.00000000,21940.00000000,22008.00000000,1992,22047.00000000,107.00000000,22138.0,20622.0,22138.0,20622.0
2025-01-24 00:00:00+00:00,22050.00000000,22108.00000000,21895.00000000,21942.00000000,1987,22008.00000000,213.00000000,22138.0,20622.0,22138.0,20622.0
2025-01-27 00:00:00+00:00,21690.00000000,21690.00000000,20939.00000000,21307.00000000,10526,21942.00000000,1003.00000000,22138.0,20622.0,22138.0,20754.0
2025-01-28 00:00:00+00:00,21369.00000000,21647.00000000,21201.00000000,21597.00000000,5049,21307.00000000,446.00000000,22138.0,20622.0,22138.0,20865.0
2025-01-29 00:00:00+00:00,21600.00000000,21713.00000000,21421.00000000,21575.00000000,6688,21597.00000000,292.00000000,22138.0,20622.0,22138.0,20939.0
2025-01-30 00:00:00+00:00,21650.00000000,21782.00000000,21505.00000000,21605.00000000,5446,21575.00000000,277.00000000,22138.0,20622.0,22138.0,20939.0
2025-01-31 00:00:00+00:00,21745.00000000,21984.00000000,21620.00000000,21676.00000000,4812,21605.00000000,379.00000000,22138.0,20622.0,22138.0,20939.0
2025-02-03 00:00:00+00:00,21279.00000000,21575.00000000,21144.00000000,21505.00000000,5841,21676.00000000,532.00000000,22138.0,20622.0,22138.0,20939.0
2025-02-04 00:00:00+00:00,21504.00000000,21730.00000000,21411.00000000,21675.00000000,2546,21505.00000000,319.00000000,22138.0,20622.0,22138.0,20939.0
2025-02-05 00:00:00+00:00,21586.00000000,21814.00000000,21520.00000000,21755.00000000,1761,21675.00000000,294.00000000,22138.0,20622.0,22108.0,20939.0
2025-02-06 00:00:00+00:00,21845.00000000,21890.00000000,21759.00000000,21842.00000000,2705,21755.00000000,135.00000000,22138.0,20622.0,22108.0,20939.0
2025-02-07 00:00:00+00:00,21880.00000000,22024.00000000,21640.00000000,21654.00000000,4138,21842.00000000,384.00000000,22138.0,20622.0,22024.0,20939.0
2025-02-10 00:00:00+00:00,21725.00000000,21970.00000000,21725.00000000,21954.00000000,3566,21654.00000000,316.00000000,22138.0,20754.0,22024.0,21144.0
2025-02-11 00:00:00+00:00,21954.00000000,22090.00000000,21879.00000000,22032.00000000,10323,21954.00000000,211.00000000,22138.0,20865.0,22090.0,21144.0
2025-02-12 00:00:00+00:00,22033.00000000,22112.00000000,21765.00000000,22077.00000000,10443,22032.00000000,347.00000000,22138.0,20939.0,22112.0,21144.0
2025-02-13 00:00:00+00:00,22113.00000000,22329.00000000,22003.00000000,22325.00000000,5771,22077.00000000,326.00000000,22329.0,20939.0,22329.0,21144.0
2025-02-14 00:00:00+00:00,22333.00000000,22399.00000000,22273.00000000,22398.00000000,6779,22325.00000000,126.00000000,22399.0,20939.0,22399.0,21144.0
